lon,lat,city,doy,mm,dd,name,value
-95.4990369,41.0227224,hastings,18,1,18,ct_22,402.43
-95.4990369,41.0227224,hastings,19,1,19,ct_lt,425.07658536585365
-95.4990369,41.0227224,hastings,19,1,19,ct_22,416.65
-95.4990369,41.0227224,hastings,20,1,20,ct_lt,446.71756097560973
-95.4990369,41.0227224,hastings,20,1,20,ct_22,421.54
-95.4990369,41.0227224,hastings,21,1,21,ct_lt,470.0748780487805
-95.4990369,41.0227224,hastings,21,1,21,ct_22,434.44
-95.4990369,41.0227224,hastings,22,1,22,ct_lt,494.7265853658537
-95.4990369,41.0227224,hastings,22,1,22,ct_22,463.38
-95.4990369,41.0227224,hastings,23,1,23,ct_lt,517.920487804878
-95.4990369,41.0227224,hastings,23,1,23,ct_22,489.31
-95.4990369,41.0227224,hastings,24,1,24,ct_lt,541.8943902439024
-95.4990369,41.0227224,hastings,24,1,24,ct_22,517.53
-95.4990369,41.0227224,hastings,25,1,25,ct_lt,564.9851219512195
-95.4990369,41.0227224,hastings,25,1,25,ct_22,528.51
-95.4990369,41.0227224,hastings,26,1,26,ct_lt,588.9507317073171
-95.4990369,41.0227224,hastings,26,1,26,ct_22,547.05
-95.4990369,41.0227224,hastings,27,1,27,ct_lt,614.0051219512195
-95.4990369,41.0227224,hastings,27,1,27,ct_22,575.9399999999999
-95.4990369,41.0227224,hastings,28,1,28,ct_lt,639.6912195121952
-95.4990369,41.0227224,hastings,28,1,28,ct_22,592.5
-95.4990369,41.0227224,hastings,29,1,29,ct_lt,664.4704878048781
-95.4990369,41.0227224,hastings,29,1,29,ct_22,621.9399999999999
-95.4990369,41.0227224,hastings,30,1,30,ct_lt,688.1087804878049
-95.4990369,41.0227224,hastings,30,1,30,ct_22,650.11
-95.4990369,41.0227224,hastings,31,1,31,ct_lt,713.9219512195122
-95.4990369,41.0227224,hastings,31,1,31,ct_22,686.05
-95.4990369,41.0227224,hastings,32,2,1,ct_lt,738.7643902439024
-95.4990369,41.0227224,hastings,32,2,1,ct_22,716.34
-95.4990369,41.0227224,hastings,33,2,2,ct_lt,763.0087804878049
-95.4990369,41.0227224,hastings,33,2,2,ct_22,731.13
-95.4990369,41.0227224,hastings,34,2,3,ct_lt,786.8480487804878
-95.4990369,41.0227224,hastings,34,2,3,ct_22,739.3
-95.4990369,41.0227224,hastings,35,2,4,ct_lt,809.1229268292683
-95.4990369,41.0227224,hastings,35,2,4,ct_22,752.81
-95.4990369,41.0227224,hastings,36,2,5,ct_lt,832.2139024390244
-95.4990369,41.0227224,hastings,36,2,5,ct_22,779.45
-95.4990369,41.0227224,hastings,37,2,6,ct_lt,856.4634146341464
-95.4990369,41.0227224,hastings,37,2,6,ct_22,810.24
-95.4990369,41.0227224,hastings,38,2,7,ct_lt,880.4251219512195
-95.4990369,41.0227224,hastings,38,2,7,ct_22,845.53
-95.4990369,41.0227224,hastings,39,2,8,ct_lt,904.2526829268293
-95.4990369,41.0227224,hastings,39,2,8,ct_22,882.48
-95.4990369,41.0227224,hastings,40,2,9,ct_lt,928.5180487804878
-95.4990369,41.0227224,hastings,40,2,9,ct_22,919.39
-95.4990369,41.0227224,hastings,41,2,10,ct_lt,953.629756097561
-95.4990369,41.0227224,hastings,41,2,10,ct_22,954.9399999999999
-95.4990369,41.0227224,hastings,42,2,11,ct_lt,977.9585365853659
-95.4990369,41.0227224,hastings,42,2,11,ct_22,988.11
-95.4990369,41.0227224,hastings,43,2,12,ct_lt,1002.3231707317074
-95.4990369,41.0227224,hastings,43,2,12,ct_22,1008.3
-95.4990369,41.0227224,hastings,44,2,13,ct_lt,1029.600731707317
-95.4990369,41.0227224,hastings,44,2,13,ct_22,1029.84
-95.4990369,41.0227224,hastings,45,2,14,ct_lt,1056.5526829268292
-95.4990369,41.0227224,hastings,45,2,14,ct_22,1057.9
-95.4990369,41.0227224,hastings,46,2,15,ct_lt,1082.6968292682927
-95.4990369,41.0227224,hastings,46,2,15,ct_22,1094.89
-95.4990369,41.0227224,hastings,47,2,16,ct_lt,1110.100487804878
-95.4990369,41.0227224,hastings,47,2,16,ct_22,1129.45
-95.4990369,41.0227224,hastings,48,2,17,ct_lt,1139.8058536585365
-95.4990369,41.0227224,hastings,48,2,17,ct_22,1150.18
-95.4990369,41.0227224,hastings,49,2,18,ct_lt,1170.9268292682927
-95.4990369,41.0227224,hastings,49,2,18,ct_22,1183.33
-95.4990369,41.0227224,hastings,50,2,19,ct_lt,1202.1812195121952
-95.4990369,41.0227224,hastings,50,2,19,ct_22,1208.3799999999999
-95.4990369,41.0227224,hastings,51,2,20,ct_lt,1234.1068292682926
-95.4990369,41.0227224,hastings,51,2,20,ct_22,1249.07
-95.4990369,41.0227224,hastings,52,2,21,ct_lt,1265.5253658536585
-95.4990369,41.0227224,hastings,52,2,21,ct_22,1287.19
-95.4990369,41.0227224,hastings,53,2,22,ct_lt,1297.0524390243902
-95.4990369,41.0227224,hastings,53,2,22,ct_22,1302.45
-95.4990369,41.0227224,hastings,54,2,23,ct_lt,1327.6273170731708
-95.4990369,41.0227224,hastings,54,2,23,ct_22,1310.02
-95.4990369,41.0227224,hastings,55,2,24,ct_lt,1357.3285365853658
-95.4990369,41.0227224,hastings,55,2,24,ct_22,1322.24
-95.4990369,41.0227224,hastings,56,2,25,ct_lt,1386.9234146341464
-95.4990369,41.0227224,hastings,56,2,25,ct_22,1336.02
-95.4990369,41.0227224,hastings,57,2,26,ct_lt,1416.7265853658537
-95.4990369,41.0227224,hastings,57,2,26,ct_22,1361.85
-95.4990369,41.0227224,hastings,58,2,27,ct_lt,1447.0017073170732
-95.4990369,41.0227224,hastings,58,2,27,ct_22,1395.33
-95.4990369,41.0227224,hastings,59,2,28,ct_lt,1478.8943902439025
-95.4990369,41.0227224,hastings,59,2,28,ct_22,1436.06
-95.4990369,41.0227224,hastings,60,3,1,ct_lt,1512.1126829268292
-95.4990369,41.0227224,hastings,60,3,1,ct_22,1483.04
-95.4990369,41.0227224,hastings,61,3,2,ct_lt,1544.3343902439024
-95.4990369,41.0227224,hastings,61,3,2,ct_22,1535.7
-95.4990369,41.0227224,hastings,62,3,3,ct_lt,1576.6982926829269
-95.4990369,41.0227224,hastings,62,3,3,ct_22,1572.02
-95.4990369,41.0227224,hastings,63,3,4,ct_lt,1610.5239024390244
-95.4990369,41.0227224,hastings,63,3,4,ct_22,1616.84
-95.4990369,41.0227224,hastings,64,3,5,ct_lt,1645.54
-95.4990369,41.0227224,hastings,64,3,5,ct_22,1666.7
-95.4990369,41.0227224,hastings,65,3,6,ct_lt,1680.479024390244
-95.4990369,41.0227224,hastings,65,3,6,ct_22,1695.68
-95.4990369,41.0227224,hastings,66,3,7,ct_lt,1715.54
-95.4990369,41.0227224,hastings,66,3,7,ct_22,1723.77
-95.4990369,41.0227224,hastings,67,3,8,ct_lt,1751.371219512195
-95.4990369,41.0227224,hastings,67,3,8,ct_22,1755.28
-95.4990369,41.0227224,hastings,68,3,9,ct_lt,1787.5929268292682
-95.4990369,41.0227224,hastings,68,3,9,ct_22,1780.26
-95.4990369,41.0227224,hastings,69,3,10,ct_lt,1823.3370731707316
-95.4990369,41.0227224,hastings,69,3,10,ct_22,1802.76
-95.4990369,41.0227224,hastings,70,3,11,ct_lt,1859.520487804878
-95.4990369,41.0227224,hastings,70,3,11,ct_22,1822.27
-95.4990369,41.0227224,hastings,71,3,12,ct_lt,1896.8965853658538
-95.4990369,41.0227224,hastings,71,3,12,ct_22,1844.15
-95.4990369,41.0227224,hastings,72,3,13,ct_lt,1935.9858536585366
-95.4990369,41.0227224,hastings,72,3,13,ct_22,1884.97
-95.4990369,41.0227224,hastings,73,3,14,ct_lt,1975.0978048780487
-95.4990369,41.0227224,hastings,73,3,14,ct_22,1928.56
-95.4990369,41.0227224,hastings,74,3,15,ct_lt,2015.1163414634145
-95.4990369,41.0227224,hastings,74,3,15,ct_22,1970.32
-95.4990369,41.0227224,hastings,75,3,16,ct_lt,2055.598780487805
-95.4990369,41.0227224,hastings,75,3,16,ct_22,2021.8
-95.4990369,41.0227224,hastings,76,3,17,ct_lt,2095.9751219512195
-95.4990369,41.0227224,hastings,76,3,17,ct_22,2066.36
-95.4990369,41.0227224,hastings,77,3,18,ct_lt,2136.1256097560977
-95.4990369,41.0227224,hastings,77,3,18,ct_22,2105.4
-95.4990369,41.0227224,hastings,78,3,19,ct_lt,2176.098780487805
-95.4990369,41.0227224,hastings,78,3,19,ct_22,2148.7599999999998
-95.4990369,41.0227224,hastings,79,3,20,ct_lt,2217.259268292683
-95.4990369,41.0227224,hastings,79,3,20,ct_22,2202.45
-95.4990369,41.0227224,hastings,80,3,21,ct_lt,2258.459024390244
-95.4990369,41.0227224,hastings,80,3,21,ct_22,2257.27
-95.4990369,41.0227224,hastings,81,3,22,ct_lt,2300.140731707317
-95.4990369,41.0227224,hastings,81,3,22,ct_22,2297.96
-95.4990369,41.0227224,hastings,82,3,23,ct_lt,2342.592682926829
-95.4990369,41.0227224,hastings,82,3,23,ct_22,2335.25
-95.4990369,41.0227224,hastings,83,3,24,ct_lt,2383.9926829268293
-95.4990369,41.0227224,hastings,83,3,24,ct_22,2373.57
-95.4990369,41.0227224,hastings,84,3,25,ct_lt,2426.188048780488
-95.4990369,41.0227224,hastings,84,3,25,ct_22,2415.16
-95.4990369,41.0227224,hastings,85,3,26,ct_lt,2470.1153658536587
-95.4990369,41.0227224,hastings,85,3,26,ct_22,2450.27
-95.4990369,41.0227224,hastings,86,3,27,ct_lt,2514.277073170732
-95.4990369,41.0227224,hastings,86,3,27,ct_22,2480.94
-95.4990369,41.0227224,hastings,87,3,28,ct_lt,2558.5309756097563
-95.4990369,41.0227224,hastings,87,3,28,ct_22,2518.88
-95.4990369,41.0227224,hastings,88,3,29,ct_lt,2603.309024390244
-95.4990369,41.0227224,hastings,88,3,29,ct_22,2567.7599999999998
-95.4990369,41.0227224,hastings,89,3,30,ct_lt,2648.7978048780487
-95.4990369,41.0227224,hastings,89,3,30,ct_22,2608.27
-95.4990369,41.0227224,hastings,90,3,31,ct_lt,2693.830243902439
-95.4990369,41.0227224,hastings,90,3,31,ct_22,2643.19
-95.4990369,41.0227224,hastings,91,4,1,ct_lt,2739.098292682927
-95.4990369,41.0227224,hastings,91,4,1,ct_22,2686.4
-95.4990369,41.0227224,hastings,92,4,2,ct_lt,2785.210487804878
-95.4990369,41.0227224,hastings,92,4,2,ct_22,2733.97
-95.4990369,41.0227224,hastings,93,4,3,ct_lt,2831.463658536585
-95.4990369,41.0227224,hastings,93,4,3,ct_22,2780.42
-95.4990369,41.0227224,hastings,94,4,4,ct_lt,2876.5243902439024
-95.4990369,41.0227224,hastings,94,4,4,ct_22,2823.5099999999998
-95.4990369,41.0227224,hastings,95,4,5,ct_lt,2922.548536585366
-95.4990369,41.0227224,hastings,95,4,5,ct_22,2870.77
-95.4990369,41.0227224,hastings,96,4,6,ct_lt,2969.7912195121953
-95.4990369,41.0227224,hastings,96,4,6,ct_22,2914.02
-95.4990369,41.0227224,hastings,97,4,7,ct_lt,3017.8453658536587
-95.4990369,41.0227224,hastings,97,4,7,ct_22,2953.09
-95.4990369,41.0227224,hastings,98,4,8,ct_lt,3065.011707317073
-95.4990369,41.0227224,hastings,98,4,8,ct_22,2991.93
-95.4990369,41.0227224,hastings,99,4,9,ct_lt,3112.420731707317
-95.4990369,41.0227224,hastings,99,4,9,ct_22,3035.65
-95.4990369,41.0227224,hastings,100,4,10,ct_lt,3160.197317073171
-95.4990369,41.0227224,hastings,100,4,10,ct_22,3086.6
-95.4990369,41.0227224,hastings,101,4,11,ct_lt,3208.9070731707316
-95.4990369,41.0227224,hastings,101,4,11,ct_22,3135.68
-95.4990369,41.0227224,hastings,102,4,12,ct_lt,3258.2756097560978
-95.4990369,41.0227224,hastings,102,4,12,ct_22,3197.42
-95.4990369,41.0227224,hastings,103,4,13,ct_lt,3307.1951219512193
-95.4990369,41.0227224,hastings,103,4,13,ct_22,3237.36
-95.4990369,41.0227224,hastings,104,4,14,ct_lt,3356.8860975609755
-95.4990369,41.0227224,hastings,104,4,14,ct_22,3276.96
-95.4990369,41.0227224,hastings,105,4,15,ct_lt,3406.9846341463413
-95.4990369,41.0227224,hastings,105,4,15,ct_22,3314.7
-95.4990369,41.0227224,hastings,106,4,16,ct_lt,3457.8763414634145
-95.4990369,41.0227224,hastings,106,4,16,ct_22,3352.12
-95.4990369,41.0227224,hastings,107,4,17,ct_lt,3508.58756097561
-95.4990369,41.0227224,hastings,107,4,17,ct_22,3391.46
-95.4990369,41.0227224,hastings,108,4,18,ct_lt,3561.0175609756097
-95.4990369,41.0227224,hastings,108,4,18,ct_22,3429.45
-95.4990369,41.0227224,hastings,109,4,19,ct_lt,3613.6692682926828
-95.4990369,41.0227224,hastings,109,4,19,ct_22,3471.12
-95.4990369,41.0227224,hastings,110,4,20,ct_lt,3666.3658536585367
-95.4990369,41.0227224,hastings,110,4,20,ct_22,3521.68
-95.4990369,41.0227224,hastings,111,4,21,ct_lt,3719.012926829268
-95.4990369,41.0227224,hastings,111,4,21,ct_22,3574.92
-95.4990369,41.0227224,hastings,112,4,22,ct_lt,3772.6036585365855
-95.4990369,41.0227224,hastings,112,4,22,ct_22,3643.93
-95.4990369,41.0227224,hastings,113,4,23,ct_lt,3826.529268292683
-95.4990369,41.0227224,hastings,113,4,23,ct_22,3711.32
-95.4990369,41.0227224,hastings,114,4,24,ct_lt,3882.117317073171
-95.4990369,41.0227224,hastings,114,4,24,ct_22,3760.64
-95.4990369,41.0227224,hastings,115,4,25,ct_lt,3938.220975609756
-95.4990369,41.0227224,hastings,115,4,25,ct_22,3803.58
-95.4990369,41.0227224,hastings,116,4,26,ct_lt,3994.7926829268295
-95.4990369,41.0227224,hastings,116,4,26,ct_22,3854.08
-95.4990369,41.0227224,hastings,117,4,27,ct_lt,4049.5556097560975
-95.4990369,41.0227224,hastings,117,4,27,ct_22,3915.33
-95.4990369,41.0227224,hastings,118,4,28,ct_lt,4103.195365853659
-95.4990369,41.0227224,hastings,118,4,28,ct_22,3978.33
-95.4990369,41.0227224,hastings,119,4,29,ct_lt,4158.678292682926
-95.4990369,41.0227224,hastings,119,4,29,ct_22,4040.19
-95.4990369,41.0227224,hastings,120,4,30,ct_lt,4213.471219512195
-95.4990369,41.0227224,hastings,120,4,30,ct_22,4090.15
-95.4990369,41.0227224,hastings,121,5,1,ct_lt,4268.2121951219515
-95.4990369,41.0227224,hastings,121,5,1,ct_22,4140.98
-95.4990369,41.0227224,hastings,122,5,2,ct_lt,4324.006097560976
-95.4990369,41.0227224,hastings,122,5,2,ct_22,4182.92
-95.4990369,41.0227224,hastings,123,5,3,ct_lt,4380.49
-95.4990369,41.0227224,hastings,123,5,3,ct_22,4228.51
-95.4990369,41.0227224,hastings,124,5,4,ct_lt,4438.7958536585365
-95.4990369,41.0227224,hastings,124,5,4,ct_22,4278.51
-95.4990369,41.0227224,hastings,125,5,5,ct_lt,4498.041463414635
-95.4990369,41.0227224,hastings,125,5,5,ct_22,4331.86
-95.4990369,41.0227224,hastings,126,5,6,ct_lt,4558.123658536585
-95.4990369,41.0227224,hastings,126,5,6,ct_22,4390.3
-95.4990369,41.0227224,hastings,127,5,7,ct_lt,4619.241219512195
-95.4990369,41.0227224,hastings,127,5,7,ct_22,4450.74
-95.4990369,41.0227224,hastings,128,5,8,ct_lt,4680.828048780488
-95.4990369,41.0227224,hastings,128,5,8,ct_22,4515.77
-95.4990369,41.0227224,hastings,129,5,9,ct_lt,4742.067804878049
-95.4990369,41.0227224,hastings,129,5,9,ct_22,4592.54
-95.4990369,41.0227224,hastings,130,5,10,ct_lt,4803.97756097561
-95.4990369,41.0227224,hastings,130,5,10,ct_22,4670.13
-95.4990369,41.0227224,hastings,131,5,11,ct_lt,4865.314390243902
-95.4990369,41.0227224,hastings,131,5,11,ct_22,4748.46
-95.4990369,41.0227224,hastings,132,5,12,ct_lt,4925.9995121951215
-95.4990369,41.0227224,hastings,132,5,12,ct_22,4826.05
-95.4990369,41.0227224,hastings,133,5,13,ct_lt,4986.5351219512195
-95.4990369,41.0227224,hastings,133,5,13,ct_22,4891.98
-95.4990369,41.0227224,hastings,134,5,14,ct_lt,5047.4265853658535
-95.4990369,41.0227224,hastings,134,5,14,ct_22,4960.52
-95.4990369,41.0227224,hastings,135,5,15,ct_lt,5108.758292682926
-95.4990369,41.0227224,hastings,135,5,15,ct_22,5022.94
-95.4990369,41.0227224,hastings,136,5,16,ct_lt,5171.898292682927
-95.4990369,41.0227224,hastings,136,5,16,ct_22,5088.71
-95.4990369,41.0227224,hastings,137,5,17,ct_lt,5235.049756097561
-95.4990369,41.0227224,hastings,137,5,17,ct_22,5156.44
-95.4990369,41.0227224,hastings,138,5,18,ct_lt,5299.090487804878
-95.4990369,41.0227224,hastings,138,5,18,ct_22,5227.72
-95.4990369,41.0227224,hastings,139,5,19,ct_lt,5363.148048780487
-95.4990369,41.0227224,hastings,139,5,19,ct_22,5301.39
-95.4990369,41.0227224,hastings,140,5,20,ct_lt,5426.3
-95.4990369,41.0227224,hastings,140,5,20,ct_22,5360.91
-95.4990369,41.0227224,hastings,141,5,21,ct_lt,5489.0092682926825
-95.4990369,41.0227224,hastings,141,5,21,ct_22,5411.81
-95.4990369,41.0227224,hastings,142,5,22,ct_lt,5553.283902439024
-95.4990369,41.0227224,hastings,142,5,22,ct_22,5465.66
-95.4990369,41.0227224,hastings,143,5,23,ct_lt,5618.512682926829
-95.4990369,41.0227224,hastings,143,5,23,ct_22,5520.12
-95.4990369,41.0227224,hastings,144,5,24,ct_lt,5683.614390243903
-95.4990369,41.0227224,hastings,144,5,24,ct_22,5573.27
-95.4990369,41.0227224,hastings,145,5,25,ct_lt,5748.789756097561
-95.4990369,41.0227224,hastings,145,5,25,ct_22,5627.05
-95.4990369,41.0227224,hastings,146,5,26,ct_lt,5813.667560975609
-95.4990369,41.0227224,hastings,146,5,26,ct_22,5681.3
-95.4990369,41.0227224,hastings,147,5,27,ct_lt,5879.926341463414
-95.4990369,41.0227224,hastings,147,5,27,ct_22,5744.94
-95.4990369,41.0227224,hastings,148,5,28,ct_lt,5946.188780487805
-95.4990369,41.0227224,hastings,148,5,28,ct_22,5816.31
-95.4990369,41.0227224,hastings,149,5,29,ct_lt,6013.4060975609755
-95.4990369,41.0227224,hastings,149,5,29,ct_22,5892.84
-95.4990369,41.0227224,hastings,150,5,30,ct_lt,6081.190487804878
-95.4990369,41.0227224,hastings,150,5,30,ct_22,5968.6
-95.4990369,41.0227224,hastings,151,5,31,ct_lt,6147.913414634147
-95.4990369,41.0227224,hastings,151,5,31,ct_22,6034.6
-95.4990369,41.0227224,hastings,152,6,1,ct_lt,6215.147073170731
-95.4990369,41.0227224,hastings,152,6,1,ct_22,6095.17
-95.4990369,41.0227224,hastings,153,6,2,ct_lt,6281.8012195121955
-95.4990369,41.0227224,hastings,153,6,2,ct_22,6158.56
-95.4990369,41.0227224,hastings,154,6,3,ct_lt,6348.653170731707
-95.4990369,41.0227224,hastings,154,6,3,ct_22,6228.18
-95.4990369,41.0227224,hastings,155,6,4,ct_lt,6417.028292682927
-95.4990369,41.0227224,hastings,155,6,4,ct_22,6295.26
-95.4990369,41.0227224,hastings,156,6,5,ct_lt,6486.38731707317
-95.4990369,41.0227224,hastings,156,6,5,ct_22,6364.02
-95.4990369,41.0227224,hastings,157,6,6,ct_lt,6557.074634146342
-95.4990369,41.0227224,hastings,157,6,6,ct_22,6435.31
-95.4990369,41.0227224,hastings,158,6,7,ct_lt,6628.317804878049
-95.4990369,41.0227224,hastings,158,6,7,ct_22,6505.9
-95.4990369,41.0227224,hastings,159,6,8,ct_lt,6699.440243902439
-95.4990369,41.0227224,hastings,159,6,8,ct_22,6573.99
-95.4990369,41.0227224,hastings,160,6,9,ct_lt,6770.26
-95.4990369,41.0227224,hastings,160,6,9,ct_22,6641.81
-95.4990369,41.0227224,hastings,161,6,10,ct_lt,6841.25
-95.4990369,41.0227224,hastings,161,6,10,ct_22,6711.97
-95.4990369,41.0227224,hastings,162,6,11,ct_lt,6912.488048780488
-95.4990369,41.0227224,hastings,162,6,11,ct_22,6785.82
-95.4990369,41.0227224,hastings,163,6,12,ct_lt,6984.270487804878
-95.4990369,41.0227224,hastings,163,6,12,ct_22,6863.2300000000005
-95.4990369,41.0227224,hastings,164,6,13,ct_lt,7056.510487804878
-95.4990369,41.0227224,hastings,164,6,13,ct_22,6947.12
-95.4990369,41.0227224,hastings,165,6,14,ct_lt,7129.300243902439
-95.4990369,41.0227224,hastings,165,6,14,ct_22,7029.77
-95.4990369,41.0227224,hastings,166,6,15,ct_lt,7202.083902439024
-95.4990369,41.0227224,hastings,166,6,15,ct_22,7102.41
-95.4990369,41.0227224,hastings,167,6,16,ct_lt,7275.669756097561
-95.4990369,41.0227224,hastings,167,6,16,ct_22,7177.05
-95.4990369,41.0227224,hastings,168,6,17,ct_lt,7350.3412195121955
-95.4990369,41.0227224,hastings,168,6,17,ct_22,7254.95
-95.4990369,41.0227224,hastings,169,6,18,ct_lt,7424.120975609756
-95.4990369,41.0227224,hastings,169,6,18,ct_22,7333.55
-95.4990369,41.0227224,hastings,170,6,19,ct_lt,7497.967804878049
-95.4990369,41.0227224,hastings,170,6,19,ct_22,7412.71
-95.4990369,41.0227224,hastings,171,6,20,ct_lt,7573.201707317073
-95.4990369,41.0227224,hastings,171,6,20,ct_22,7492.77
-95.4990369,41.0227224,hastings,172,6,21,ct_lt,7648.306097560976
-95.4990369,41.0227224,hastings,172,6,21,ct_22,7571.16
-95.4990369,41.0227224,hastings,173,6,22,ct_lt,7722.6641463414635
-95.4990369,41.0227224,hastings,173,6,22,ct_22,7646.72
-95.4990369,41.0227224,hastings,174,6,23,ct_lt,7796.793658536585
-95.4990369,41.0227224,hastings,174,6,23,ct_22,7719.9800000000005
-95.4990369,41.0227224,hastings,175,6,24,ct_lt,7871.417804878049
-95.4990369,41.0227224,hastings,175,6,24,ct_22,7795.38
-95.4990369,41.0227224,hastings,176,6,25,ct_lt,7946.223414634146
-95.4990369,41.0227224,hastings,176,6,25,ct_22,7871.37
-95.4990369,41.0227224,hastings,177,6,26,ct_lt,8021.037317073171
-95.4990369,41.0227224,hastings,177,6,26,ct_22,7937.32
-95.4990369,41.0227224,hastings,178,6,27,ct_lt,8095.560487804878
-95.4990369,41.0227224,hastings,178,6,27,ct_22,8006.22
-95.4990369,41.0227224,hastings,179,6,28,ct_lt,8170.399268292683
-95.4990369,41.0227224,hastings,179,6,28,ct_22,8078.76
-95.4990369,41.0227224,hastings,180,6,29,ct_lt,8245.517073170731
-95.4990369,41.0227224,hastings,180,6,29,ct_22,8155.45
-95.4990369,41.0227224,hastings,181,6,30,ct_lt,8320.410975609757
-95.4990369,41.0227224,hastings,181,6,30,ct_22,8233.64
-95.4990369,41.0227224,hastings,182,7,1,ct_lt,8394.8536585365855
-95.4990369,41.0227224,hastings,182,7,1,ct_22,8307.87
-95.4990369,41.0227224,hastings,183,7,2,ct_lt,8469.682926829268
-95.4990369,41.0227224,hastings,183,7,2,ct_22,8380.64
-95.4990369,41.0227224,hastings,184,7,3,ct_lt,8545.713170731708
-95.4990369,41.0227224,hastings,184,7,3,ct_22,8456.69
-95.4990369,41.0227224,hastings,185,7,4,ct_lt,8622.041463414635
-95.4990369,41.0227224,hastings,185,7,4,ct_22,8538.210000000001
-95.4990369,41.0227224,hastings,186,7,5,ct_lt,8698.286341463414
-95.4990369,41.0227224,hastings,186,7,5,ct_22,8621.92
-95.4990369,41.0227224,hastings,187,7,6,ct_lt,8774.923658536585
-95.4990369,41.0227224,hastings,187,7,6,ct_22,8700.13
-95.4990369,41.0227224,hastings,188,7,7,ct_lt,8852.013902439025
-95.4990369,41.0227224,hastings,188,7,7,ct_22,8777.51
-95.4990369,41.0227224,hastings,189,7,8,ct_lt,8929.453414634147
-95.4990369,41.0227224,hastings,189,7,8,ct_22,8854.49
-95.4990369,41.0227224,hastings,190,7,9,ct_lt,9006.932195121952
-95.4990369,41.0227224,hastings,190,7,9,ct_22,8930.54
-95.4990369,41.0227224,hastings,191,7,10,ct_lt,9083.217073170732
-95.4990369,41.0227224,hastings,191,7,10,ct_22,9009.12
-95.4990369,41.0227224,hastings,192,7,11,ct_lt,9159.656585365854
-95.4990369,41.0227224,hastings,192,7,11,ct_22,9085.24
-95.4990369,41.0227224,hastings,193,7,12,ct_lt,9235.931707317073
-95.4990369,41.0227224,hastings,193,7,12,ct_22,9158.53
-95.4990369,41.0227224,hastings,194,7,13,ct_lt,9312.43463414634
-95.4990369,41.0227224,hastings,194,7,13,ct_22,9235.57
-95.4990369,41.0227224,hastings,195,7,14,ct_lt,9389.672926829267
-95.4990369,41.0227224,hastings,195,7,14,ct_22,9315.99
-95.4990369,41.0227224,hastings,196,7,15,ct_lt,9466.74243902439
-95.4990369,41.0227224,hastings,196,7,15,ct_22,9399.31
-95.4990369,41.0227224,hastings,197,7,16,ct_lt,9544.71
-95.4990369,41.0227224,hastings,197,7,16,ct_22,9475.82
-95.4990369,41.0227224,hastings,198,7,17,ct_lt,9623.621951219513
-95.4990369,41.0227224,hastings,198,7,17,ct_22,9553.5
-95.4990369,41.0227224,hastings,199,7,18,ct_lt,9702.438292682928
