lon,lat,city,doy,mm,dd,name,value
-95.4990369,41.0227224,hastings,164,6,13,cp_lt,13.939646474975609
-95.4990369,41.0227224,hastings,164,6,13,cp_22,11.694100803
-95.4990369,41.0227224,hastings,165,6,14,cp_lt,14.17191086004878
-95.4990369,41.0227224,hastings,165,6,14,cp_22,11.98032143
-95.4990369,41.0227224,hastings,166,6,15,cp_lt,14.348260100658536
-95.4990369,41.0227224,hastings,166,6,15,cp_22,12.388983068
-95.4990369,41.0227224,hastings,167,6,16,cp_lt,14.482752203243901
-95.4990369,41.0227224,hastings,167,6,16,cp_22,12.489770523999999
-95.4990369,41.0227224,hastings,168,6,17,cp_lt,14.648644361195121
-95.4990369,41.0227224,hastings,168,6,17,cp_22,12.838195909
-95.4990369,41.0227224,hastings,169,6,18,cp_lt,14.792969386317072
-95.4990369,41.0227224,hastings,169,6,18,cp_22,12.83858961
-95.4990369,41.0227224,hastings,170,6,19,cp_lt,14.899249451390244
-95.4990369,41.0227224,hastings,170,6,19,cp_22,12.842920321
-95.4990369,41.0227224,hastings,171,6,20,cp_lt,15.072861989926828
-95.4990369,41.0227224,hastings,171,6,20,cp_22,12.843707723
-95.4990369,41.0227224,hastings,172,6,21,cp_lt,15.304713469073171
-95.4990369,41.0227224,hastings,172,6,21,cp_22,12.853550248
-95.4990369,41.0227224,hastings,173,6,22,cp_lt,15.460609462609755
-95.4990369,41.0227224,hastings,173,6,22,cp_22,12.853550248
-95.4990369,41.0227224,hastings,174,6,23,cp_lt,15.608266542536585
-95.4990369,41.0227224,hastings,174,6,23,cp_22,12.88583373
-95.4990369,41.0227224,hastings,175,6,24,cp_lt,15.820269729804878
-95.4990369,41.0227224,hastings,175,6,24,cp_22,13.022054275999999
-95.4990369,41.0227224,hastings,176,6,25,cp_lt,15.961752425756098
-95.4990369,41.0227224,hastings,176,6,25,cp_22,13.038196016999999
-95.4990369,41.0227224,hastings,177,6,26,cp_lt,16.11702425917073
-95.4990369,41.0227224,hastings,177,6,26,cp_22,13.038196016999999
-95.4990369,41.0227224,hastings,178,6,27,cp_lt,16.288495448365854
-95.4990369,41.0227224,hastings,178,6,27,cp_22,13.038196016999999
-95.4990369,41.0227224,hastings,179,6,28,cp_lt,16.399413503268292
-95.4990369,41.0227224,hastings,179,6,28,cp_22,13.038196016999999
-95.4990369,41.0227224,hastings,180,6,29,cp_lt,16.513596395731707
-95.4990369,41.0227224,hastings,180,6,29,cp_22,13.038196016999999
-95.4990369,41.0227224,hastings,181,6,30,cp_lt,16.63202357702439
-95.4990369,41.0227224,hastings,181,6,30,cp_22,13.058274767999999
-95.4990369,41.0227224,hastings,182,7,1,cp_lt,16.71380775792683
-95.4990369,41.0227224,hastings,182,7,1,cp_22,13.20079453
-95.4990369,41.0227224,hastings,183,7,2,cp_lt,16.785096446317073
-95.4990369,41.0227224,hastings,183,7,2,cp_22,13.23229061
-95.4990369,41.0227224,hastings,184,7,3,cp_lt,16.92794269207317
-95.4990369,41.0227224,hastings,184,7,3,cp_22,13.256700072
-95.4990369,41.0227224,hastings,185,7,4,cp_lt,17.139638600512196
-95.4990369,41.0227224,hastings,185,7,4,cp_22,13.521267144
-95.4990369,41.0227224,hastings,186,7,5,cp_lt,17.37400592507317
-95.4990369,41.0227224,hastings,186,7,5,cp_22,13.747251517999999
-95.4990369,41.0227224,hastings,187,7,6,cp_lt,17.49261555317073
-95.4990369,41.0227224,hastings,187,7,6,cp_22,14.22048012
-95.4990369,41.0227224,hastings,188,7,7,cp_lt,17.626205024195123
-95.4990369,41.0227224,hastings,188,7,7,cp_22,14.586228348999999
-95.4990369,41.0227224,hastings,189,7,8,cp_lt,17.784338391707315
-95.4990369,41.0227224,hastings,189,7,8,cp_22,14.844496204999999
-95.4990369,41.0227224,hastings,190,7,9,cp_lt,17.991069826560974
-95.4990369,41.0227224,hastings,190,7,9,cp_22,14.845677307999999
-95.4990369,41.0227224,hastings,191,7,10,cp_lt,18.15749012
-95.4990369,41.0227224,hastings,191,7,10,cp_22,14.854338729999998
-95.4990369,41.0227224,hastings,192,7,11,cp_lt,18.254119709341463
-95.4990369,41.0227224,hastings,192,7,11,cp_22,14.871267872999999
-95.4990369,41.0227224,hastings,193,7,12,cp_lt,18.419771805707317
